doi,polymer(s),is_solvent_blend,solvent(s),solvent_components,solution_concentration,solution_concentration_unit,needle_type,needle_diameter_g,collector_type,rotation_speed_rpm,voltage_kv,flow_rate_ml/h,tip_collector_distance_cm,temperature_c,humidity_%,was_formation_stable,fiber_diameter_nm,fiber_diameter_variation_nm,tail_observation
https://doi.org/10.1177/15280837221106235,PVDF,TRUE,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 62.82, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 37.18, ""volumeRatioUnit"": ""v/v""}]",17.7,wt%,Single Needle,,Flat,,15,0.2,30,24,50,FALSE,,,FALSE
https://doi.org/10.1177/15280837221106235,PVDF,TRUE,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 62.82, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 37.18, ""volumeRatioUnit"": ""v/v""}]",17.7,wt%,Single Needle,,Flat,,15,0.2,35,24,50,FALSE,,,FALSE
https://doi.org/10.1177/15280837221106235,PVDF,TRUE,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 59.02, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.98, ""volumeRatioUnit"": ""v/v""}]",16.9,wt%,Single Needle,,Flat,,8,0.2,30,24,50,FALSE,,,FALSE
https://doi.org/10.1177/15280837221106235,PVDF,TRUE,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 70.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 30.0, ""volumeRatioUnit"": ""v/v""}]",19.7,wt%,Single Needle,,Flat,,8,0.2,35,24,50,FALSE,,,FALSE
https://doi.org/10.1177/15280837221106235,PVDF,TRUE,DMAC-ACETONE,"[{""solventName"": ""DMAC"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",18.7,wt%,Single Needle,,Flat,,8,0.2,35,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,15,0.8,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,15,1,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,15,1.2,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,15,1.4,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,20,0.8,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,20,1,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,20,1.2,15,24,50,FALSE,,,FALSE
https://doi.org/10.1007/978-981-19-9267-4_74,PVDF,FALSE,DMF,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",15,wt%,Single Needle,,Flat,,20,1.4,15,24,50,FALSE,,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",14.77,wt%,Single Needle,,Flat,,10,1,15,20,45,FALSE,,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMF-ACETONE,"[{""solventName"": ""DMF"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",14.28,wt%,Single Needle,,Flat,,10,1,15,20,45,FALSE,,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 66.67, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 33.33, ""volumeRatioUnit"": ""v/v""}]",16.15,wt%,Single Needle,,Flat,,10,1,15,20,45,TRUE,992,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 50.0, ""volumeRatioUnit"": ""v/v""}]",15.21,wt%,Single Needle,,Flat,,10,1,15,20,45,TRUE,817,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",14.71,wt%,Single Needle,,Flat,,10,1,15,20,45,TRUE,602,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",16.15,wt%,Single Needle,,Flat,,10,0.5,15,20,45,TRUE,658,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",16.15,wt%,Single Needle,,Flat,,10,0.5,30,20,45,TRUE,822,,FALSE
https://doi.org/10.3390/nano12060962,PVDF,TRUE,DMSO-ACETONE,"[{""solventName"": ""DMSO"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 40.0, ""volumeRatioUnit"": ""v/v""}, {""solventName"": ""ACETONE"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 60.0, ""volumeRatioUnit"": ""v/v""}]",16.15,wt%,Single Needle,,Flat,,20,0.5,30,20,45,TRUE,734,,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.2,10,20,45,TRUE,232.62,26.6,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.3,10,20,45,TRUE,235.5,24.52,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.4,10,20,45,TRUE,252.02,25.89,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.2,10,20,45,TRUE,236.84,37.3,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.3,10,20,45,TRUE,232.08,30.22,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.4,10,20,45,TRUE,249.21,34.49,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.2,10,20,45,TRUE,196.05,34.76,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.3,10,20,45,TRUE,201.38,35.15,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.4,10,20,45,TRUE,215,39,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.2,15,20,45,TRUE,221.1,28.88,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.3,15,20,45,TRUE,238.63,20.17,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.4,15,20,45,TRUE,242.32,21.99,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.2,15,20,45,TRUE,219.76,36.19,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.3,15,20,45,TRUE,228.56,28.29,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.4,15,20,45,TRUE,242.01,28.3,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.2,15,20,45,TRUE,202.62,33.22,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.3,15,20,45,TRUE,208.21,37.14,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.4,15,20,45,TRUE,213.66,34.84,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.2,20,20,45,TRUE,196.63,30.69,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.3,20,20,45,TRUE,197.73,24.55,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,15,0.4,20,20,45,TRUE,206.28,22.11,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.2,20,20,45,TRUE,206.69,31.56,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.3,20,20,45,TRUE,224.38,27.41,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,20,0.4,20,20,45,TRUE,242.06,26.51,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.2,20,20,45,TRUE,205.25,40.32,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.3,20,20,45,TRUE,215.7,30.54,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",8,wt%,Single Needle,,Flat,,25,0.4,20,20,45,TRUE,231.34,32.4,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.2,10,20,45,TRUE,269.91,30.35,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.3,10,20,45,TRUE,270.05,28.88,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.4,10,20,45,TRUE,291.99,33.98,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.2,10,20,45,TRUE,256.11,38.54,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.3,10,20,45,TRUE,264.86,35.7,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.4,10,20,45,TRUE,278.34,49.13,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.2,10,20,45,TRUE,228.21,42.33,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.3,10,20,45,TRUE,239.28,40.3,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.4,10,20,45,TRUE,238.74,46.57,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.2,15,20,45,TRUE,263.67,34.16,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.3,15,20,45,TRUE,269.29,31.54,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.4,15,20,45,TRUE,277.71,29.4,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.2,15,20,45,TRUE,284.2,38.18,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.3,15,20,45,TRUE,281.82,36.27,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.4,15,20,45,TRUE,282.39,42.07,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.2,15,20,45,TRUE,249.42,40.79,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.3,15,20,45,TRUE,278.22,46.15,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.4,15,20,45,TRUE,286.96,51.16,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.2,20,20,45,TRUE,239.45,27.98,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.3,20,20,45,TRUE,244.04,27.43,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,15,0.4,20,20,45,TRUE,251.58,27.26,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.2,20,20,45,TRUE,285.67,35.62,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.3,20,20,45,TRUE,273.05,30.74,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,20,0.4,20,20,45,TRUE,280.62,34.66,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.2,20,20,45,TRUE,278.1,40.79,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.3,20,20,45,TRUE,280.95,44.58,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",10,wt%,Single Needle,,Flat,,25,0.4,20,20,45,TRUE,306.28,44.04,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",12,wt%,Single Needle,,Flat,,15,0.2,10,20,45,TRUE,286.23,27.12,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",12,wt%,Single Needle,,Flat,,15,0.3,10,20,45,TRUE,295.6,32.91,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",12,wt%,Single Needle,,Flat,,15,0.4,10,20,45,TRUE,293.41,40.48,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",12,wt%,Single Needle,,Flat,,20,0.2,10,20,45,TRUE,271.2,34.86,FALSE
https://doi.org/10.1007/s11814-009-0309-1,PVA,FALSE,WATER,"[{""solventName"": ""WATER"", ""weight"": null, ""weightUnit"": ""gram"", ""volumeRatio"": 100.0, ""volumeRatioUnit"": ""v/v""}]",12,wt%,Single Needle,,Flat,,20,0.3,10,20,45,TRUE,291.89,42.78,FALSE
